doc_index,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,doc_id,article_id,title,year,source_database,genus_raw,genus_for_stm,mentioned_genera,region_for_stm,subtribe_for_stm,article_region_assignment,article_subtribe_assignment,studied_genera,n_studied_genera,journal,doi
97,0.008470977707432622,0.0027567952727055836,0.11546280340118278,0.08270734915759508,9.557444962330605e-4,0.7485185936448443,0.027032998567810735,0.004665060067502901,0.001569882313998879,0.007859795370694346,97,97,Mitochondrial DNA characterization of five species of Plebeia (Apidae: Meliponini): RFLP and restriction maps,2001,Scopus,Multiple,Multiple,Plebeia; Scaptotrigona,Neotropical,Meliponina,Neotropical,Meliponina,Plebeia,1,APIDOLOGIE,10.1051/apido:2001132
98,0.013493640222399525,0.002168993797828385,0.01406783652295477,0.014749120555711228,2.801233643379194e-4,0.03882369593692203,0.06977625879664313,0.8330224465860779,0.00840812162937647,0.005209762587748758,98,98,Shifting range in a stingless bee leads to pre-mating reproductive interference between species,2023,Scopus,Tetragonula,Tetragonula,Tetragonula,Indo-Australasian,Hypotrigonina,Indo-Australasian,Hypotrigonina,Tetragonula,1,CONSERVATION GENETICS,10.1007/s10592-023-01512-7
99,0.0028838228076612897,5.961568376320078e-4,2.499167603175647e-4,8.293705546278072e-4,0.9257403162419581,0.0035009782345913417,0.005160081024712364,0.0028193751948412996,0.0015316148277085674,0.05668836751594965,99,99,"Karyotypic description of the stingless bee Melipona quinquefasciata Lepeletier, 1836 (Hymenoptera, Meliponini) with emphasis on the presence of B chromosomes",2018,Scopus,Melipona,Melipona,Melipona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,COMPARATIVE CYTOGENETICS,10.3897/compcytogen.v12i4.29165
100,0.0029474641278781142,4.301959185608719e-6,0.001287598566582829,7.86172391254075e-5,0.0014775421716245495,0.008461580814113929,0.8990827626499006,0.0031206259735885636,3.4490511540106507e-4,0.08319460138259935,100,100,"Genetic variability and population structure in Melipona scutellaris (Hymenoptera: Apidae) from Bahia, Brazil, based on molecular markers",2013,Scopus,Melipona,Melipona,Melipona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,APIDOLOGIE,10.1007/s13592-013-0220-y
101,0.014416855654620047,2.6147666829771016e-4,0.01973304934386644,0.002809013873840813,1.5736958547495314e-4,0.0061328027218803755,0.4469570366287234,0.5013102358142753,0.004145984440553534,0.004076175268467546,101,101,Males Are Capable of Long-Distance Dispersal in a Social Bee,2022,Scopus,Tetragonula,Tetragonula,Tetragonula,Indo-Australasian,Hypotrigonina,Indo-Australasian,Hypotrigonina,Tetragonula,1,FRONTIERS IN ECOLOGY AND EVOLUTION,10.3389/fevo.2022.843156
102,0.005425130740465418,0.0025816463576055545,9.638421968657351e-4,0.033175925961469385,0.4140577346002393,0.4354690989877123,0.0071671561927567785,0.0029550434648049754,0.0012153814242405944,0.09698904007384039,102,102,Possible introgression of B chromosomes between bee species (genus partamona),2014,Scopus,Partamona,Partamona,Partamona,Neotropical,Meliponina,Neotropical,Meliponina,Partamona,1,CYTOGENETIC AND GENOME RESEARCH,10.1159/000370171
103,0.016654963914960314,0.006191961896537871,0.0175674503159087,0.009848118737554843,0.8813131883853327,0.01100614320605959,0.011222859098006676,0.013054272529129465,0.011985198592063909,0.021155843324446044,103,103,"Karyological Analysis of a Stingless Bee, Melipona favosa (Apidae, Hymenoptera)",1988,Scopus,Melipona,Melipona,Melipona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,CYTOLOGIA,10.1508/cytologia.53.153
104,9.450958679081963e-4,0.9108265725975337,0.005741606033942956,0.004119059668866863,1.749140546807892e-4,0.07294595881847174,1.335328357096894e-4,2.4597403142075406e-4,0.0036680420853176902,0.0011992440061474802,104,104,Effect of symbiotic bee fungus on survival of stingless bee Heterotrigona itama larvae,2022,Scopus,Heterotrigona,Heterotrigona,Heterotrigona,Indo-Australasian,Hypotrigonina,Indo-Australasian,Hypotrigonina,Heterotrigona,1,MALAYSIAN JOURNAL OF MICROBIOLOGY,10.21161/mjm.211205
105,0.003196851986852284,8.767366514445088e-5,0.0029509720310689886,1.7797524032967836e-4,0.0051776762247364005,0.01698282945170451,0.46710297870702,0.016454571323984937,0.0020542112169083665,0.48581426015225043,105,105,An absence of enzyme variability within two species of Trigona (Hymenoptera),1983,Scopus,Trigona,Trigona,Trigona,Neotropical,Meliponina,Neotropical,Meliponina,Trigona,1,HEREDITY,10.1038/hdy.1983.12
106,0.0010347710235600245,0.2703897304123578,0.008763824657262472,3.950484993654803e-4,0.0026395996567662506,0.01788005788987089,0.0055236662216403875,0.0037243377755331224,0.5241559828024752,0.1654929810611684,106,106,"Distinct fungal microbiomes of two Thai commercial stingless bee species, Lepidotrigona terminata and Tetragonula pagdeni suggest a possible niche separation in a shared habitat",2024,Scopus,Multiple,Multiple,Lepidotrigona; Tetragonula,Indo-Australasian,Hypotrigonina,Indo-Australasian,Hypotrigonina,Lepidotrigona; Tetragonula,2,FRONTIERS IN CELLULAR AND INFECTION MICROBIOLOGY,10.3389/fcimb.2024.1367010
107,0.0027887346577193774,2.200959318980828e-6,0.0011216012892032118,6.959171641533888e-5,9.783798881200737e-4,0.006000521171669958,0.9399891875416261,0.00287441756152127,2.404606805858098e-4,0.045934904533820035,107,107,Genetic structure of drone congregations of the stingless bee Scaptotrigona mexicana,2008,Scopus,Scaptotrigona,Scaptotrigona,Scaptotrigona,Neotropical,Meliponina,Neotropical,Meliponina,Scaptotrigona,1,INSECTES SOCIAUX,10.1007/s00040-007-0966-1
108,0.015355890581451764,3.821085174391105e-5,0.04545732829473867,0.003216664789609174,4.5345068419559703e-4,0.08511083155934376,0.8352607463776172,0.005300792457002048,8.559155793724246e-4,0.00895016882492543,108,108,"Genetic and morphometric variation in populations of Partamona cupira and Partamona mulata, stingless bees endemic to the Cerrado biome in Brazil",2025,Scopus,Partamona,Partamona,Partamona,Neotropical,Meliponina,Neotropical,Meliponina,Partamona,1,BIOLOGICAL JOURNAL OF THE LINNEAN SOCIETY,10.1093/biolinnean/blae072
109,0.004391969746250741,0.01337687401678134,0.5523581697331355,0.005666111356773735,3.774123915896198e-4,0.37826377139642514,0.01541687221567016,0.003334785756341594,0.005852837119988046,0.020961196267044076,109,109,"ENHANCED DNA EXTRACTION FROM TRIGONA HONEY: A LOW-VOLUME OF SAMPLE, HIGH-PURITY APPROACH FOR MOLECULAR RESEARCH",2025,Scopus,Trigona,Trigona,Trigona,Neotropical,Meliponina,Neotropical,Meliponina,Trigona,1,POLISH JOURNAL OF NATURAL SCIENCES,10.31648/pjns.11421
110,0.0029206690162800206,0.006003902708607436,0.002239196585670489,0.980290775805363,4.3771003085581964e-4,0.006759018688496472,1.2197152680657253e-4,9.699362172216205e-4,2.482356007891522e-4,8.583819909392468e-6,110,110,"Complete Mitochondrial Genome Characterization and Phylogenomics of the Stingless Bee, Heterotrigona itama (Apidae: Meliponini)",2025,Scopus,Multiple,Multiple,Heterotrigona; Tetragonula,Indo-Australasian,Hypotrigonina,Indo-Australasian,Hypotrigonina,Heterotrigona,1,INSECTS,10.3390/insects16050535
111,0.2113033208193869,2.909731999656948e-4,0.008317856206342844,5.915273903878482e-4,0.010828603782096928,0.047451596102791524,0.6164868165829002,0.007127632103059942,0.015604654848853766,0.08199701896421437,111,111,"Morphometrical, biochemical and molecular tools for assessing biodiversity. An example in Plebeia remota (Holmberg, 1903) (Apidae, Meliponini)",2008,Scopus,Plebeia,Plebeia,Plebeia,Neotropical,Meliponina,Neotropical,Meliponina,Plebeia,1,INSECTES SOCIAUX,10.1007/s00040-008-0992-7
112,0.0014481658207805925,0.001502475127979484,0.002107293115641442,0.0034337103692904615,0.0034386420608007047,0.7371982462058327,0.01688689075226249,0.001551165157422382,8.193330428738701e-4,0.23161407834711586,112,112,Development of a species-diagnostic marker for identification of the stingless bee Trigona pagdeni in Thailand,2010,Scopus,Trigona,Trigona,Trigona,Neotropical,Meliponina,Neotropical,Meliponina,Trigona,1,BIOCHEMICAL GENETICS,10.1007/s10528-009-9300-0
113,0.0036117012391625168,3.662214441836756e-4,0.004161512704800528,6.16201837948006e-4,0.005138903160389523,0.012148029471516743,0.20394275463346237,0.3316596506574364,0.0033737353680366538,0.4349812894830637,113,113,"Quantitative genetics of multivariate morphometric variation in the neotropical stingless bee, Scaptotrigona postica (Hymenoptera: Meliponinae)",1994,Scopus,Scaptotrigona,Scaptotrigona,Scaptotrigona,Neotropical,Meliponina,Neotropical,Meliponina,Scaptotrigona,1,BRAZILIAN JOURNAL OF GENETICS,
114,0.005177271538575148,9.115299350083368e-5,0.002891434062450678,5.566751785923437e-4,0.00475597186880047,0.12891800875193357,0.47507241327348293,0.0029412249376326582,8.539006589555121e-4,0.3787419467360759,114,114,Geographic distribution and spatial differentiation in the color pattern of abdominal stripes of the neotropical stingless bee Melipona quadrifasciata (Hymenoptera:Apidae),2009,Scopus,Melipona,Melipona,Melipona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,ZOOLOGIA,10.1590/s1984-46702009000200003
115,0.0030444236255098623,0.005952907469047856,0.1268495142815882,0.007981379799219602,1.5959352224161486e-5,0.8360394729541071,0.014540406047325675,3.66408847857161e-4,0.0034954112213281445,0.0017141164017921604,115,115,"Stingless Bee, Tetragonula iridipennis Smith, 1854 (Hymenoptera: Apidae: Meliponini): Molecular and Morphological Characterization",2018,Scopus,Tetragonula,Tetragonula,Tetragonula,Indo-Australasian,Hypotrigonina,Indo-Australasian,Hypotrigonina,Tetragonula,1,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES INDIA SECTION B - BIOLOGICAL SCIENCES,10.1007/s40011-016-0757-4
116,0.002186088184891202,0.0014879639923780555,0.0011077364093952547,0.9879787155794382,3.525137517817517e-4,0.005958986217516489,1.4271370001177206e-4,6.801574967943041e-4,9.899512058695459e-5,6.129547206449708e-6,116,116,"Heteroplasmy, inverted repeats, and genetic differentiation of the stingless bee Heterotrigona itama (Hymenoptera, Apidae, Meliponini) mitochondrial genome",2025,Scopus,Heterotrigona,Heterotrigona,Heterotrigona,Indo-Australasian,Hypotrigonina,Indo-Australasian,Hypotrigonina,Heterotrigona,1,APIDOLOGIE,10.1007/s13592-025-01230-8
117,0.854556484964563,4.8083869322685643e-4,0.003929753411390728,0.06294092381211391,0.0026587693747877677,0.023368813762377903,0.04865450311318733,0.002495949418932289,8.032876798981662e-4,1.1067576952150288e-4,117,117,Reassessing Hybridisation in Australian Tetragonula Stingless Bees Using Multiple Genetic Markers,2025,Scopus,Tetragonula,Tetragonula,Tetragonula,Indo-Australasian,Hypotrigonina,Indo-Australasian,Hypotrigonina,Tetragonula,1,ECOLOGY AND EVOLUTION,10.1002/ece3.70912
118,0.011885495033398868,0.2741222879585847,0.014138103467175327,0.313830144830942,6.141232523702895e-4,0.37721384432507715,0.0032963041969302567,0.0010595690318665298,7.440999981289233e-4,0.0030960279055257754,118,118,"Scaptona ramosa gen. nov., sp. nov., isolated from nest of the stingless bee",2024,Scopus,Scaptotrigona,Scaptotrigona,Scaptotrigona,Unassigned,Unassigned,No region assigned,No subtribe assigned,NA,0,INTERNATIONAL JOURNAL OF SYSTEMATIC AND EVOLUTIONARY MICROBIOLOGY,10.1099/ijsem.0.006227
119,0.027087977448724963,1.1121776358897962e-4,0.02874208960518924,0.004744561805613874,7.84722370890121e-4,0.4655537635526627,0.45531463246095405,0.0021842842812488136,9.078595399489757e-4,0.014568891171178107,119,119,"Mitochondrial DNA: a promising tool for characterising the population of the Tiúba stingless bee, Melipona fasciculata (Apidae, Meliponini); [DNA mitocondrial: uma ferramenta promissora para caracterizar a população da abelha-sem-ferrão Tiúba, Melipona fasciculata (Apidae, Meliponini)]",2024,Scopus,Melipona,Melipona,Melipona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,BRAZILIAN JOURNAL OF BIOLOGY,10.1590/1519-6984.288003
120,0.03326088497033702,4.331922941642586e-5,0.0019272510786262802,9.875210133303363e-4,0.07586126420695558,0.022436113260234317,0.7415723072073334,0.007602173249703087,0.001173628953124016,0.11513553683093934,120,120,"Characterization of microsatellite loci of tetragonisca angustula (Hymenoptera, Apidae, Meliponini)",2009,Scopus,Multiple,Multiple,Lestrimelitta; Schwarziana; Tetragonisca,Neotropical,Meliponina,Neotropical,Meliponina,Lestrimelitta; Schwarziana; Tetragonisca,3,CONSERVATION GENETICS RESOURCES,10.1007/s12686-009-9045-4
121,0.0025432081980216142,0.4766817326047107,0.008122587973706916,0.006063220277548528,0.003252360258388879,0.0018202039678855034,1.8437308445391336e-4,0.4805417445638133,0.017457869921637715,0.003332699149832984,121,121,Stingless Bee Larvae Require Fungal Steroid to Pupate,2018,Scopus,Scaptotrigona,Scaptotrigona,Scaptotrigona,Neotropical,Meliponina,Neotropical,Meliponina,Scaptotrigona,1,SCIENTIFIC REPORTS,10.1038/s41598-018-19583-9
122,0.001444970963763027,0.004350262347401641,0.9807249283364211,0.0015202549248675068,1.2674041523989855e-6,0.005438168121703037,0.0027817996975169814,7.328345072759392e-4,0.0029644394278188083,4.10742690794228e-5,122,122,Black queen cell virus detected in endemic African stingless bees (Apidae: Meliponinae),2024,Scopus,Multiple,Multiple,Hypotrigona; Meliponula,Afrotropical,Hypotrigonina,Afrotropical,Hypotrigonina,Hypotrigona; Meliponula,2,INTERNATIONAL JOURNAL OF TROPICAL INSECT SCIENCE,10.1007/s42690-024-01303-8
123,0.0022220525641875725,0.002342813745487956,0.005750774472165603,0.0067351045167110485,4.856419476515399e-5,0.9729403358906298,0.007261864371587735,1.0566324064123771e-4,5.999134222973273e-4,0.0019929135815269523,123,123,"Species description, morphometric measurement and molecular identification of stingless bees (Hymenoptera: Apidae: Meliponini) in meliponiculture industry in West Java Province, Indonesia",2021,Scopus,Multiple,Multiple,Heterotrigona; Lepidotrigona; Tetragonula,Indo-Australasian,Hypotrigonina,Indo-Australasian,Hypotrigonina,Heterotrigona; Lepidotrigona; Tetragonula,3,SERANGGA,
124,0.00290302579857298,1.883630137943488e-4,6.876225834659758e-5,0.0010561471063948165,0.9895481477398271,8.746638867101489e-4,9.377957683007052e-4,9.100365743629922e-4,4.5629774332368856e-4,0.0030567601103661003,124,124,"Karyotypic description and repetitive DNA chromosome mapping of melipona interrupta latreille, 1811 (Hymenoptera: Meliponini)",2019,Scopus,Melipona,Melipona,Melipona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,CARYOLOGIA,10.13128/cayologia-239
125,0.0010991935028398904,0.0020497940454147594,0.0023851820038364334,0.0014999000336155198,0.0057590458885375265,0.15846573973556619,0.02613487571854936,0.019315094121695842,0.0019830755049804016,0.7813080994449642,125,125,"A molecular marker distinguishes the subspecies Melipona quadrifasciata quadrifasciata and Melipona quadrifasciata anthidioides (Hymenoptera: Apidae, Meliponinae)",2000,Scopus,Melipona,Melipona,Melipona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,GENETICS AND MOLECULAR BIOLOGY,10.1590/s1415-47572000000300019
126,0.007001257288791976,1.5872381961545473e-4,0.007564337582371104,0.004283670619176037,0.002021557917828382,0.2843028301198488,0.5075406958988955,0.038300621810590255,0.0017668232398227286,0.14705948170305974,126,126,Very low mitochondrial variability in a stingless bee endemic to cerrado,2013,Scopus,Partamona,Partamona,Partamona,Neotropical,Meliponina,Neotropical,Meliponina,Partamona,1,GENETICS AND MOLECULAR BIOLOGY,10.1590/s1415-47572013000100018
127,0.029502625505028482,3.395849139236291e-5,0.019255338674722688,6.814238388080291e-4,1.0025972296957809e-4,0.00895953010800053,0.9376583381422288,0.0014710970252517542,0.0012345573226772294,0.0011028711689208331,127,127,"Genetic diversity and population structure of an endemic bee Wallacetrigona incisa in South Sulawesi, Indonesia",2025,Scopus,Wallacetrigona,Other_rare_genera,Wallacetrigona,Indo-Australasian,Hypotrigonina,Indo-Australasian,Hypotrigonina,Wallacetrigona,1,BIODIVERSITAS,10.13057/biodiv/d260235
128,0.0017749412166641425,0.7761139452563451,0.02703559507146897,0.0037455312301443444,0.0014849949115876507,0.0023916665989512985,1.8351616097750696e-4,0.16807949654939974,0.015995672476953052,0.0031946405275086243,128,128,Fungal diversity in larval diets of Melipona interrupta: Impacts on queen development and survival,2025,Scopus,Melipona,Melipona,Melipona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,GENETICS AND MOLECULAR BIOLOGY,10.1590/1678-4685-gmb-2025-0021
129,0.006577751633886665,2.512390076667882e-4,0.028393814935585744,0.0053050081124974054,3.163375040009009e-4,0.8198095374144911,0.12385439947764423,0.001270243339828607,7.808815156161783e-4,0.013440787058782742,129,129,"Intraspecific variation in the first internal transcribed spacer (ITS1) of the nuclear ribosomal DNA in Melipona subnitida (Hymenoptera, Apidae), an endemic stingless bee from northeastern Brazil",2006,Scopus,Multiple,Multiple,Melipona; Scaptotrigona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,APIDOLOGIE,10.1051/apido:2006003
130,0.0504516295726906,5.621225817480208e-4,4.1131195409242554e-4,0.003938924275346954,0.931200038391954,0.002825867273768086,0.003331873677534926,0.003517266294400036,0.0012803699528066196,0.0024805960256578754,130,130,Insights into the heterochromatin evolution in the genus Melipona (Apidae: Meliponini),2020,Scopus,Melipona,Melipona,Melipona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,INSECTES SOCIAUX,10.1007/s00040-020-00773-6
131,2.602933306478697e-4,0.9902850312210538,0.0030328169519311353,0.0018619601147337153,6.989353409561577e-5,0.0018419543695727119,6.644396607223577e-6,1.9829060627082014e-4,0.0023834467925424744,5.9668682543792534e-5,131,131,Probiotic properties of bacteria isolated from bee bread of stingless bee Heterotrigona itama,2020,Scopus,Heterotrigona,Heterotrigona,Heterotrigona,Indo-Australasian,Hypotrigonina,Indo-Australasian,Hypotrigonina,Heterotrigona,1,JOURNAL OF APICULTURAL RESEARCH,10.1080/00218839.2020.1801152
132,0.3040848651133005,0.0014032835494957774,0.002144429096111185,0.00878928573361277,0.4786621697906516,0.003888553799345623,0.013993615366098453,0.17759744355950774,0.004337396047342387,0.005098957944534234,132,132,"Detection of diploid males in a natural colony of the cleptobiotic bee Lestrimelitta sp (Hymenoptera, apidae)",2010,Scopus,Lestrimelitta,Other_rare_genera,Lestrimelitta,Neotropical,Meliponina,Neotropical,Meliponina,Lestrimelitta,1,GENETICS AND MOLECULAR BIOLOGY,10.1590/s1415-47572010000300019
133,0.0036853264572368548,0.0012738665647396583,0.003608745703360003,0.01565829979204178,6.557609238379379e-4,0.07564129017170083,0.0055469449002885475,0.8855169512988771,0.001547137900754544,0.006865676287163138,133,133,"Gene expression profiles underlying alternative caste phenotypes in a highly eusocial bee, Melipona quadrifasciata",2006,Scopus,Multiple,Multiple,Melipona; Scaptotrigona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,INSECT MOLECULAR BIOLOGY,10.1111/j.1365-2583.2005.00605.x
134,0.010025000900822761,0.0064818003158386,0.0035032201366704137,0.019223250548531048,0.29738335658508747,0.2071610205138969,0.005469222935270367,0.003351837790750094,0.42352296935843015,0.023878320914702305,134,134,DNA methylation in stingless bees with low and high heterochromatin contents as assessed by restriction enzyme digestion and image analysis,2006,Scopus,Melipona,Melipona,Melipona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,CYTOMETRY PART A,10.1002/cyto.a.20312
135,0.00441697898394158,8.120883171381676e-4,4.2554268298804047e-4,0.0022403556535236114,0.9121666076645353,0.003989282500201229,0.007028873397065738,0.01859632590047686,0.0019634763525809965,0.04836046854754853,135,135,"Cytogenetic characterization of Partamona cupira (Hymenoptera, Apidae) by fluorochromes",2010,Scopus,Partamona,Partamona,Partamona,Neotropical,Meliponina,Neotropical,Meliponina,Partamona,1,GENETICS AND MOLECULAR BIOLOGY,10.1590/s1415-47572010005000029
136,9.648013004332284e-4,0.001148362650299749,0.0019165276475235809,0.0020189593011394292,0.0028570052971492598,0.6873023745270944,0.015659603346008362,0.0015605887668437254,7.062610700489701e-4,0.2858655160934593,136,136,Matrilineage differentiation of the genus Tetragonisca using mitochondrial DNA markers and the polymerase chain reaction-restriction fragment length polymorphism technique,2015,Scopus,Tetragonisca,Tetragonisca,Tetragonisca,Neotropical,Meliponina,Neotropical,Meliponina,Tetragonisca,1,GENETICS AND MOLECULAR RESEARCH,10.4238/2015.october.21.2
137,0.004052530505499183,7.581887126450214e-5,0.16973648198981056,4.229880366366128e-4,9.148397890336543e-6,0.007430959706481933,0.8131628699650875,0.0021486485986958004,0.0015663113485494405,0.0013942425800839062,137,137,Anthropogenic hive movements are changing the genetic structure of a stingless bee (Tetragonula carbonaria) population along the east coast of Australia,2018,Scopus,Tetragonula,Tetragonula,Tetragonula,Indo-Australasian,Hypotrigonina,Indo-Australasian,Hypotrigonina,Tetragonula,1,CONSERVATION GENETICS,10.1007/s10592-017-1040-9
138,0.0010736792461372702,0.5963101232562695,0.38194572140253646,0.00278905915102673,1.380104616860179e-5,0.00562971159188986,2.273232132802904e-4,9.98322513286261e-4,0.010886651269403951,1.2560731000087818e-4,138,138,Stingless bee honey: Evaluating its antibacterial activity and bacterial diversity,2020,Scopus,Multiple,Multiple,Heterotrigona; Homotrigona,Indo-Australasian,Hypotrigonina,Indo-Australasian,Hypotrigonina,Heterotrigona; Homotrigona,2,INSECTS,10.3390/insects11080500
139,0.3267070979617675,0.0018039282256040667,0.0018149614492447477,0.03361039040104791,0.5106317680068072,0.10640331280457242,0.010183928902587343,0.0024586608775447145,0.001557127616221707,0.004828823754602471,139,139,The Satellite DNAs Populating the Genome of Trigona hyalinata and the Sharing of a Highly Abundant satDNA in Trigona Genus,2023,Scopus,Trigona,Trigona,Trigona,Neotropical,Meliponina,Neotropical,Meliponina,Trigona,1,GENES,10.3390/genes14020418
140,0.08343716979983588,7.618246671430458e-5,0.004732766556050759,0.002046550551240452,0.004870114615389352,0.17804694600738066,0.6711285011696855,0.004335219156376412,8.636953014785327e-4,0.05046285437584808,140,140,Morphometric and genetic differentiation in isolated populations of the endangered Mesoamerican stingless bee Melipona yucatanica (Hymenoptera: Apoidea) suggest the existence of a two species complex,2010,Scopus,Melipona,Melipona,Melipona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,CONSERVATION GENETICS,10.1007/s10592-010-0087-7
141,0.037657429683625836,0.49400800880439283,0.008957986224139784,0.1029450110947657,0.00133868994340062,0.25856072563075233,0.017168761670443476,0.055627730881941125,0.002227525956599314,0.02150813010993865,141,141,"Starmerella neotropicalis f. a., sp. nov., a yeast species found in bees and pollen",2013,Scopus,Melipona,Melipona,Melipona,Unassigned,Unassigned,No region assigned,No subtribe assigned,NA,0,INTERNATIONAL JOURNAL OF SYSTEMATIC AND EVOLUTIONARY MICROBIOLOGY,10.1099/ijs.0.055897-0
142,0.005232137118241578,3.814893721540961e-6,0.002759736760424721,7.078652231271238e-4,4.647316743400343e-4,0.06868033754915931,0.9035911729149871,0.001547599635699558,1.6569414237075364e-4,0.01684691008792861,142,142,Genetic diversity and population structure of Trigona pagdeni Schwarz in Thailand,2008,Scopus,Trigona,Trigona,Trigona,Neotropical,Meliponina,Neotropical,Meliponina,Trigona,1,APIDOLOGIE,10.1051/apido:2008026
143,0.05221354513227074,1.2949625341709671e-5,0.003671846967082348,0.0025202659540900113,0.0018611200722888303,0.08666761186155063,0.8357122307698539,0.006343069101675137,4.0589023255132185e-4,0.010591470283295138,143,143,"Morphological and molecular characters reveal differentiation in a Neotropical social bee, Melipona beecheii (Apidae: Meliponini)",2007,Scopus,Melipona,Melipona,Melipona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,APIDOLOGIE,10.1051/apido:2007006
144,0.008395014923466818,0.38568507307667327,0.002614439981624739,0.5551433012385031,0.03818674963991292,0.005275506014297724,3.1527052230602626e-4,0.002677909743393722,0.0011164352430014428,5.902996168203406e-4,144,144,"Complete Genome Sequence of Bacillus velezensis GMEKP1, Isolated from a Natural Bamboo Hive of Stingless Bees",2021,Scopus,Trigona,Trigona,Trigona,Unassigned,Unassigned,No region assigned,No subtribe assigned,NA,0,MICROBIOLOGY RESOURCE ANNOUNCEMENTS,10.1128/mra.00659-21
145,6.304040327977915e-4,0.9934915933335945,0.0023543786839503914,0.0017145810117064981,8.114866614495212e-5,3.9620856373139647e-4,1.6548856038593328e-5,3.1486760646269287e-4,9.02294218696706e-4,9.797502687588869e-5,145,145,"The screening of probiotic lactic acid bacteria from honey of stingless bee from West Sumatra, Indonesia and using as starter culture",2022,Scopus,Multiple,Multiple,Geniotrigona; Heterotrigona; Tetragonula,Unassigned,Unassigned,No region assigned,No subtribe assigned,NA,0,BIODIVERSITAS,10.13057/biodiv/d231235
146,0.032066986886782424,4.320257140885645e-4,0.01503501622184962,0.1717594207029327,0.025117146137756004,0.22586294696440506,0.44502843958984106,0.03425516655255208,0.0015774625600330331,0.04886538866975953,146,146,Characterization of dinucleotide microsatellite loci for stingless bees,1999,Scopus,Scaptotrigona,Scaptotrigona,Scaptotrigona,Neotropical,Meliponina,Neotropical,Meliponina,Scaptotrigona,1,MOLECULAR ECOLOGY,10.1046/j.1365-294x.1999.00874.x
147,0.015584789434859544,0.04140156454900683,0.1189030334312861,0.07437351952872363,3.648926097418319e-4,0.007758613623218513,0.00288274649705987,0.015535042883269252,0.7216093526453469,0.0015864447974879346,147,147,Functional orthologs of honeybee CYP6AQ1 in stingless bees degrade the butenolide insecticide flupyradifurone,2023,Scopus,Multiple,Multiple,Frieseomelitta; Heterotrigona; Melipona; Tetragonula,Multi-region,Multi-subtribe,Multi-region article,Multi-subtribe article,Frieseomelitta; Heterotrigona; Melipona; Tetragonula,4,ECOTOXICOLOGY AND ENVIRONMENTAL SAFETY,10.1016/j.ecoenv.2023.115719
148,0.0014187521576935855,0.004765999303087943,0.005599738287925621,1.4735088841961823e-4,0.0017277948596453258,0.001190680668039066,9.223065243273665e-4,0.0038456232443859133,0.9781244442461112,0.0022573098203640483,148,148,A Genetically Modified Anti-Plasmodium Bacterium Is Harmless to the Foragers of the Stingless Bee Partamona helleri,2022,Scopus,Partamona,Partamona,Partamona,Neotropical,Meliponina,Neotropical,Meliponina,Partamona,1,MICROBIAL ECOLOGY,10.1007/s00248-021-01805-9
149,0.0014484728932779405,0.0018183850288376576,0.004126333722000279,1.0519968624456856e-4,0.0015029534726381908,9.359452867121729e-4,0.0014301249870623271,0.004069233802184673,0.9825708674275141,0.001992483693528481,149,149,"The impact of early-life exposure to three agrochemicals on survival, behavior, and gut microbiota of stingless bees (Partamona helleri)",2023,Scopus,Partamona,Partamona,Partamona,Neotropical,Meliponina,Neotropical,Meliponina,Partamona,1,ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH,10.1007/s11356-023-27385-4
150,0.3581259177296189,7.886532288323289e-4,0.0032367146616669395,0.004924091278570683,0.0051152429674624755,0.001901648566762539,0.007263239812575633,0.6148867277834459,0.0031638273037122022,5.939366673527169e-4,150,150,Gene expression and epigenetics reveal species-specific mechanisms acting upon common molecular pathways in the evolution of task division in bees,2021,Scopus,Tetragonisca,Tetragonisca,Tetragonisca,Neotropical,Meliponina,Neotropical,Meliponina,Tetragonisca,1,SCIENTIFIC REPORTS,10.1038/s41598-020-75432-8
151,0.002375082484566971,1.7026618794083718e-5,0.00143418842080835,8.183481160100185e-5,0.003616046201902654,0.011831118348415423,0.6656616032147153,0.00467277830138216,6.60832121901447e-4,0.3096494894759126,151,151,"Comparative study on the use of specific and heterologous microsatellite primers in the stingless bees Melipona rufiventris and M. mondury (Hymenoptera, Apidae)",2010,Scopus,Melipona,Melipona,Melipona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,GENETICS AND MOLECULAR BIOLOGY,10.1590/s1415-47572010005000017
